item_id	display_name	constant_name	source_category	final_category	changed_by_rules	fallback_review
11951	Extended antifire(4)	_4DOSE2ANTIDRAGON	POTION	POTION	False	False
11952	4Dose2antidragon	_4DOSE2ANTIDRAGON	POTION	POTION	False	False
11953	Extended antifire(3)	_3DOSE2ANTIDRAGON	POTION	POTION	False	False
11954	3Dose2antidragon	_3DOSE2ANTIDRAGON	POTION	POTION	False	False
11955	Extended antifire(2)	_2DOSE2ANTIDRAGON	POTION	POTION	False	False
11956	2Dose2antidragon	_2DOSE2ANTIDRAGON	POTION	POTION	False	False
11957	Extended antifire(1)	_1DOSE2ANTIDRAGON	POTION	POTION	False	False
11958	1Dose2antidragon	_1DOSE2ANTIDRAGON	POTION	POTION	False	False
11960	Extended antifire mix(2)	BRUTAL_2DOSE2ANTIDRAGON	POTION	POTION	False	False
11961	Brutal 2Dose2antidragon	BRUTAL_2DOSE2ANTIDRAGON	POTION	POTION	False	False
11962	Extended antifire mix(1)	BRUTAL_1DOSE2ANTIDRAGON	POTION	POTION	False	False
11963	Brutal 1Dose2antidragon	BRUTAL_1DOSE2ANTIDRAGON	POTION	POTION	False	False
12625	Stamina potion(4)	_4DOSESTAMINA	POTION	POTION	False	False
12626	4Dosestamina	_4DOSESTAMINA	POTION	POTION	False	False
12627	Stamina potion(3)	_3DOSESTAMINA	POTION	POTION	False	False
12628	3Dosestamina	_3DOSESTAMINA	POTION	POTION	False	False
12629	Stamina potion(2)	_2DOSESTAMINA	POTION	POTION	False	False
12630	2Dosestamina	_2DOSESTAMINA	POTION	POTION	False	False
12631	Stamina potion(1)	_1DOSESTAMINA	POTION	POTION	False	False
12632	1Dosestamina	_1DOSESTAMINA	POTION	POTION	False	False
12633	Stamina mix(2)	BRUTAL_2DOSESTAMINA	POTION	POTION	False	False
12634	Brutal 2Dosestamina	BRUTAL_2DOSESTAMINA	POTION	POTION	False	False
12635	Stamina mix(1)	BRUTAL_1DOSESTAMINA	POTION	POTION	False	False
12636	Brutal 1Dosestamina	BRUTAL_1DOSESTAMINA	POTION	POTION	False	False
12695	Super combat potion(4)	_4DOSE2COMBAT	POTION	POTION	False	False
12696	4Dose2combat	_4DOSE2COMBAT	POTION	POTION	False	False
12697	Super combat potion(3)	_3DOSE2COMBAT	POTION	POTION	False	False
12698	3Dose2combat	_3DOSE2COMBAT	POTION	POTION	False	False
12699	Super combat potion(2)	_2DOSE2COMBAT	POTION	POTION	False	False
12700	2Dose2combat	_2DOSE2COMBAT	POTION	POTION	False	False
12701	Super combat potion(1)	_1DOSE2COMBAT	POTION	POTION	False	False
12702	1Dose2combat	_1DOSE2COMBAT	POTION	POTION	False	False
12844	Voice potion	HW07_VOICE_POTION	POTION	POTION	False	False
12905	Anti-venom(4)	ANTIVENOM4	POTION	POTION	False	False
12907	Anti-venom(3)	ANTIVENOM3	POTION	POTION	False	False
12909	Anti-venom(2)	ANTIVENOM2	POTION	POTION	False	False
12911	Anti-venom(1)	ANTIVENOM1	POTION	POTION	False	False
12913	Anti-venom+(4)	ANTIVENOM_4	POTION	POTION	False	False
12915	Anti-venom+(3)	ANTIVENOM_3	POTION	POTION	False	False
12917	Anti-venom+(2)	ANTIVENOM_2	POTION	POTION	False	False
12919	Anti-venom+(1)	ANTIVENOM_1	POTION	POTION	False	False
13064	Combat potion set	SET_COMBAT_POTION	POTION	POTION	False	False
13065	Set Combat Potion	SET_COMBAT_POTION	POTION	POTION	False	False
13066	Super potion set	SET_SUPERCOMBAT_POTION	POTION	POTION	False	False
13067	Set Supercombat Potion	SET_SUPERCOMBAT_POTION	POTION	POTION	False	False
13360	Shayzien greaves (1)	SHAYZIEN_LEGS_1	POTION	POTION	False	False
13365	Shayzien greaves (2)	SHAYZIEN_LEGS_2	POTION	POTION	False	False
13370	Shayzien greaves (3)	SHAYZIEN_LEGS_3	POTION	POTION	False	False
13375	Shayzien greaves (4)	SHAYZIEN_LEGS_4	POTION	POTION	False	False
13400	Servery dish	HOSIDIUS_SERVERY_PIEDISH	UNKNOWN	POTION	True	False
13401	Servery pie shell	HOSIDIUS_SERVERY_PIE_SHELL	UNKNOWN	POTION	True	False
13402	Servery uncooked pie	HOSIDIUS_SERVERY_UNCOOKED_MEAT_PIE	UNKNOWN	POTION	True	False
13403	Servery meat pie	HOSIDIUS_SERVERY_MEAT_PIE	UNKNOWN	POTION	True	False
13404	Servery pizza base	HOSIDIUS_SERVERY_PIZZA_BASE	UNKNOWN	POTION	True	False
13406	Servery incomplete pizza	HOSIDIUS_SERVERY_INCOMPLETE_PIZZA	UNKNOWN	POTION	True	False
13408	Servery uncooked pizza	HOSIDIUS_SERVERY_UNCOOKED_PIZZA	UNKNOWN	POTION	True	False
13409	Servery plain pizza	HOSIDIUS_SERVERY_PLAIN_PIZZA	UNKNOWN	POTION	True	False
13412	Servery pineapple pizza	HOSIDIUS_SERVERY_PINEAPPLE_PIZZA	UNKNOWN	POTION	True	False
13413	Servery cooked meat	HOSIDIUS_SERVERY_COOKED_MEAT	UNKNOWN	POTION	True	False
13414	Servery potato	HOSIDIUS_SERVERY_POTATO	CLEANUP	POTION	True	False
13415	Servery incomplete stew	HOSIDIUS_SERVERY_POTATOWATER	CLEANUP	POTION	True	False
13417	Servery uncooked stew	HOSIDIUS_SERVERY_UNCOOKED_STEW	UNKNOWN	POTION	True	False
13541	Shayzien supply greaves (1)	LOVAKENGJ_EQUIPMENT_LEGS_1	POTION	POTION	False	False
13546	Shayzien supply greaves (2)	LOVAKENGJ_EQUIPMENT_LEGS_2	POTION	POTION	False	False
13551	Shayzien supply greaves (3)	LOVAKENGJ_EQUIPMENT_LEGS_3	POTION	POTION	False	False
13556	Shayzien supply greaves (4)	LOVAKENGJ_EQUIPMENT_LEGS_4	POTION	POTION	False	False
13565	Shayzien supply set (1)	LOVAKENGJ_EQUIPMENT_SET_1	POTION	POTION	False	False
13566	Shayzien supply set (2)	LOVAKENGJ_EQUIPMENT_SET_2	POTION	POTION	False	False
13567	Shayzien supply set (3)	LOVAKENGJ_EQUIPMENT_SET_3	POTION	POTION	False	False
13568	Shayzien supply set (4)	LOVAKENGJ_EQUIPMENT_SET_4	POTION	POTION	False	False
13750	Sack Potato 10	SACK_POTATO_10	CLEANUP	POTION	True	False
13796	Potato Seed	POTATO_SEED	FARMING	POTION	True	False
13859	Sweetcorn Cooked	SWEETCORN_COOKED	UNKNOWN	POTION	True	False
13962	Set Combat Potion	SET_COMBAT_POTION	POTION	POTION	False	False
13963	Set Supercombat Potion	SET_SUPERCOMBAT_POTION	POTION	POTION	False	False
14916	Poh Trophydrop Swordfish	POH_TROPHYDROP_SWORDFISH	GEAR	POTION	True	False
14917	Poh Trophydrop Swordfish Stuffed	POH_TROPHYDROP_SWORDFISH_STUFFED	GEAR	POTION	True	False
14918	Poh Trophydrop Shark	POH_TROPHYDROP_SHARK	UNKNOWN	POTION	True	False
14919	Poh Trophydrop Shark Stuffed	POH_TROPHYDROP_SHARK_STUFFED	UNKNOWN	POTION	True	False
15253	Wine Of Zamorak	WINE_OF_ZAMORAK	UNKNOWN	POTION	True	False
15256	4Dose1attack	_4DOSE1ATTACK	POTION	POTION	False	False
15257	4Dosestatrestore	_4DOSESTATRESTORE	POTION	POTION	False	False
15258	4Dose1defense	_4DOSE1DEFENSE	POTION	POTION	False	False
15259	4Doseprayerrestore	_4DOSEPRAYERRESTORE	POTION	POTION	False	False
15260	4Dose2attack	_4DOSE2ATTACK	POTION	POTION	False	False
15262	4Dose2strength	_4DOSE2STRENGTH	POTION	POTION	False	False
15263	4Dose2defense	_4DOSE2DEFENSE	POTION	POTION	False	False
15264	4Doserangerspotion	_4DOSERANGERSPOTION	POTION	POTION	False	False
15265	4Doseantipoison	_4DOSEANTIPOISON	POTION	POTION	False	False
15266	4Dose2antipoison	_4DOSE2ANTIPOISON	POTION	POTION	False	False
15268	4Dosepotionofzamorak	_4DOSEPOTIONOFZAMORAK	POTION	POTION	False	False
15269	4Dosepotionofsaradomin	_4DOSEPOTIONOFSARADOMIN	POTION	POTION	False	False
15270	Acne Potion	ACNE_POTION	POTION	POTION	False	False
15272	4Dose1antidragon	_4DOSE1ANTIDRAGON	POTION	POTION	False	False
15273	4Dose2antidragon	_4DOSE2ANTIDRAGON	POTION	POTION	False	False
15274	4Dose1energy	_4DOSE1ENERGY	POTION	POTION	False	False
15275	4Dose2energy	_4DOSE2ENERGY	POTION	POTION	False	False
15276	4Dosestamina	_4DOSESTAMINA	POTION	POTION	False	False
15277	4Dose2restore	_4DOSE2RESTORE	POTION	POTION	False	False
15278	4Dose1agility	_4DOSE1AGILITY	POTION	POTION	False	False
15279	4Dose1magic	_4DOSE1MAGIC	POTION	POTION	False	False
15280	4Dosehunting	_4DOSEHUNTING	POTION	POTION	False	False
15281	4Dosecombat	_4DOSECOMBAT	POTION	POTION	False	False
15282	4Dose2combat	_4DOSE2COMBAT	POTION	POTION	False	False
15432	Lobster Pot	LOBSTER_POT	CLEANUP	POTION	True	False
15446	Salmon	SALMON	UNKNOWN	POTION	True	False
15447	Raw Salmon	RAW_SALMON	UNKNOWN	POTION	True	False
15448	Trout	TROUT	UNKNOWN	POTION	True	False
15449	Raw Trout	RAW_TROUT	UNKNOWN	POTION	True	False
15460	Raw Tuna	RAW_TUNA	UNKNOWN	POTION	True	False
15461	Tuna	TUNA	UNKNOWN	POTION	True	False
15464	Raw Swordfish	RAW_SWORDFISH	GEAR	POTION	True	False
15465	Swordfish	SWORDFISH	GEAR	POTION	True	False
15466	Raw Lobster	RAW_LOBSTER	UNKNOWN	POTION	True	False
15467	Lobster	LOBSTER	UNKNOWN	POTION	True	False
15468	Raw Shark	RAW_SHARK	UNKNOWN	POTION	True	False
15469	Shark	SHARK	UNKNOWN	POTION	True	False
15491	Brut Spawning Trout	BRUT_SPAWNING_TROUT	UNKNOWN	POTION	True	False
15492	Brut Spawning Salmon	BRUT_SPAWNING_SALMON	UNKNOWN	POTION	True	False
15495	Brutal 2Dose1attack	BRUTAL_2DOSE1ATTACK	POTION	POTION	False	False
15496	Brutal 2Doseantipoison	BRUTAL_2DOSEANTIPOISON	POTION	POTION	False	False
15498	Brutal 2Dose1strength	BRUTAL_2DOSE1STRENGTH	POTION	POTION	False	False
15499	Brutal 2Dosecombat	BRUTAL_2DOSECOMBAT	POTION	POTION	False	False
15500	Brutal 2Dosestatrestore	BRUTAL_2DOSESTATRESTORE	POTION	POTION	False	False
15501	Brutal 2Dose1energy	BRUTAL_2DOSE1ENERGY	POTION	POTION	False	False
15502	Brutal 2Dose1defense	BRUTAL_2DOSE1DEFENSE	POTION	POTION	False	False
15503	Brutal 2Dose1agility	BRUTAL_2DOSE1AGILITY	POTION	POTION	False	False
15504	Brutal 2Doseprayerrestore	BRUTAL_2DOSEPRAYERRESTORE	POTION	POTION	False	False
15505	Brutal 2Dose2attack	BRUTAL_2DOSE2ATTACK	POTION	POTION	False	False
15506	Brutal 2Dose2antipoison	BRUTAL_2DOSE2ANTIPOISON	POTION	POTION	False	False
15508	Brutal 2Dose2energy	BRUTAL_2DOSE2ENERGY	POTION	POTION	False	False
15509	Brutal 2Dosestamina	BRUTAL_2DOSESTAMINA	POTION	POTION	False	False
15510	Brutal 2Dose2strength	BRUTAL_2DOSE2STRENGTH	POTION	POTION	False	False
15511	Brutal 2Dosemagicess	BRUTAL_2DOSEMAGICESS	POTION	POTION	False	False
15512	Brutal 2Dose2restore	BRUTAL_2DOSE2RESTORE	POTION	POTION	False	False
15513	Brutal 2Dose2defense	BRUTAL_2DOSE2DEFENSE	POTION	POTION	False	False
15515	Brutal 2Dose1antidragon	BRUTAL_2DOSE1ANTIDRAGON	POTION	POTION	False	False
15516	Brutal 2Dose2antidragon	BRUTAL_2DOSE2ANTIDRAGON	POTION	POTION	False	False
15517	Brutal 2Doserangerspotion	BRUTAL_2DOSERANGERSPOTION	POTION	POTION	False	False
15518	Brutal 2Dose1magic	BRUTAL_2DOSE1MAGIC	POTION	POTION	False	False
15519	Brutal 2Dose1hunting	BRUTAL_2DOSE1HUNTING	POTION	POTION	False	False
15520	Brutal 2Dosepotionofzamorak	BRUTAL_2DOSEPOTIONOFZAMORAK	POTION	POTION	False	False
15610	Sanfew Salve 4 Dose	SANFEW_SALVE_4_DOSE	POTION	POTION	False	False
16151	Nzone4dose2rangerspotion	NZONE4DOSE2RANGERSPOTION	POTION	POTION	False	False
16152	Nzone4dose2magicpotion	NZONE4DOSE2MAGICPOTION	POTION	POTION	False	False
16153	Nzone4doseoverloadpotion	NZONE4DOSEOVERLOADPOTION	POTION	POTION	False	False
16154	Nzone4doseabsorptionpotion	NZONE4DOSEABSORPTIONPOTION	POTION	POTION	False	False
16199	Brew Red Rum	BREW_RED_RUM	POTION	POTION	False	False
16200	Brew Blue Rum	BREW_BLUE_RUM	POTION	POTION	False	False
16201	Brew Piece Of Eight	BREW_PIECE_OF_EIGHT	POTION	POTION	False	False
16202	Brew Uniform Blue	BREW_UNIFORM_BLUE	POTION	POTION	False	False
16203	Brew Uniform Green	BREW_UNIFORM_GREEN	POTION	POTION	False	False
16204	Brew Uniform Red	BREW_UNIFORM_RED	POTION	POTION	False	False
16205	Brew Uniform Brown	BREW_UNIFORM_BROWN	POTION	POTION	False	False
16206	Brew Uniform Black	BREW_UNIFORM_BLACK	POTION	POTION	False	False
16207	Brew Uniform Purple	BREW_UNIFORM_PURPLE	POTION	POTION	False	False
16208	Brew Uniform Grey	BREW_UNIFORM_GREY	POTION	POTION	False	False
16209	Brew Tricorn Blue	BREW_TRICORN_BLUE	POTION	POTION	False	False
16210	Brew Tricorn Green	BREW_TRICORN_GREEN	POTION	POTION	False	False
16211	Brew Tricorn Red	BREW_TRICORN_RED	POTION	POTION	False	False
16212	Brew Tricorn Brown	BREW_TRICORN_BROWN	POTION	POTION	False	False
16213	Brew Tricorn Black	BREW_TRICORN_BLACK	POTION	POTION	False	False
16214	Brew Tricorn Purple	BREW_TRICORN_PURPLE	POTION	POTION	False	False
16215	Brew Tricorn Grey	BREW_TRICORN_GREY	POTION	POTION	False	False
16216	Brew Flag 1	BREW_FLAG_1	POTION	POTION	False	False
16217	Brew Flag 2	BREW_FLAG_2	POTION	POTION	False	False
16218	Brew Flag 3	BREW_FLAG_3	POTION	POTION	False	False
16219	Brew Flag 4	BREW_FLAG_4	POTION	POTION	False	False
16220	Brew Flag 5	BREW_FLAG_5	POTION	POTION	False	False
16221	Brew Flag 6	BREW_FLAG_6	POTION	POTION	False	False
16222	Brew Bucket Dummy	BREW_BUCKET_DUMMY	POTION	POTION	False	False
16223	Brew Hyper Yeast	BREW_HYPER_YEAST	POTION	POTION	False	False
16224	Game Brew Instruction Book	GAME_BREW_INSTRUCTION_BOOK	POTION	POTION	False	False
16225	Brew Navy Slacks Blue	BREW_NAVY_SLACKS_BLUE	POTION	POTION	False	False
16226	Brew Navy Slacks Green	BREW_NAVY_SLACKS_GREEN	POTION	POTION	False	False
16227	Brew Navy Slacks Red	BREW_NAVY_SLACKS_RED	POTION	POTION	False	False
16228	Brew Navy Slacks Brown	BREW_NAVY_SLACKS_BROWN	POTION	POTION	False	False
16229	Brew Navy Slacks Black	BREW_NAVY_SLACKS_BLACK	POTION	POTION	False	False
16230	Brew Navy Slacks Purple	BREW_NAVY_SLACKS_PURPLE	POTION	POTION	False	False
16231	Brew Navy Slacks Grey	BREW_NAVY_SLACKS_GREY	POTION	POTION	False	False
16302	Piedish Unfired	PIEDISH_UNFIRED	HERBLORE	POTION	True	False
16414	Cooked Rabbit	COOKED_RABBIT	UNKNOWN	POTION	True	False
16866	Zogre Ogre Trans Potion	ZOGRE_OGRE_TRANS_POTION	POTION	POTION	False	False
16935	Fever Rapier Mallard	FEVER_RAPIER_MALLARD	UNKNOWN	POTION	True	False
17046	Cactus Potato	CACTUS_POTATO	CLEANUP	POTION	True	False
17062	Swan Raw Monkfish	SWAN_RAW_MONKFISH	SKILLING	POTION	True	False
17063	Swan Monkfish	SWAN_MONKFISH	SKILLING	POTION	True	False
17064	Raw Monkfish	RAW_MONKFISH	SKILLING	POTION	True	False
17065	Monkfish	MONKFISH	SKILLING	POTION	True	False
17079	Rockcake	ROCKCAKE	UNKNOWN	POTION	True	False
17091	Ogre Potion	OGRE_POTION	POTION	POTION	False	False
17092	Magic Ogre Potion	MAGIC_OGRE_POTION	POTION	POTION	False	False
17173	Upassdwarfbrew	UPASSDWARFBREW	POTION	POTION	False	False
17189	Ratcatchers Cat Antipoison	RATCATCHERS_CAT_ANTIPOISON	POTION	POTION	False	False
17203	4Dosemagicess	_4DOSEMAGICESS	POTION	POTION	False	False
17244	Tbwt Burnt Jogre Bones In Raw Karambwanji Paste	TBWT_BURNT_JOGRE_BONES_IN_RAW_KARAMBWANJI_PASTE	SKILLING	POTION	True	False
17245	Tbwt Burnt Jogre Bones In Cooked Karambwanji Paste	TBWT_BURNT_JOGRE_BONES_IN_COOKED_KARAMBWANJI_PASTE	SKILLING	POTION	True	False
17246	Tbwt Burnt Jogre Bones Marinated In Karambwanji	TBWT_BURNT_JOGRE_BONES_MARINATED_IN_KARAMBWANJI	SKILLING	POTION	True	False
17247	Tbwt Jogre Bones In Raw Karambwanji Paste	TBWT_JOGRE_BONES_IN_RAW_KARAMBWANJI_PASTE	SKILLING	POTION	True	False
17248	Tbwt Jogre Bones In Cooked Karambwanji Paste	TBWT_JOGRE_BONES_IN_COOKED_KARAMBWANJI_PASTE	SKILLING	POTION	True	False
17249	Tbwt Jogre Bones Marinated In Karambwanji	TBWT_JOGRE_BONES_MARINATED_IN_KARAMBWANJI	SKILLING	POTION	True	False
17250	Tbwt Raw Karambwan	TBWT_RAW_KARAMBWAN	UNKNOWN	POTION	True	False
17251	Tbwt Cooked Karambwan	TBWT_COOKED_KARAMBWAN	UNKNOWN	POTION	True	False
17252	Tbwt Poorly Cooked Karambwan	TBWT_POORLY_COOKED_KARAMBWAN	UNKNOWN	POTION	True	False
17253	Tbwt Raw Karambwanji	TBWT_RAW_KARAMBWANJI	UNKNOWN	POTION	True	False
17254	Tbwt Cooked Karambwanji	TBWT_COOKED_KARAMBWANJI	UNKNOWN	POTION	True	False
17255	Tbwt Raw Karambwan Paste	TBWT_RAW_KARAMBWAN_PASTE	UNKNOWN	POTION	True	False
17256	Tbwt Poisonous Karambwan Paste	TBWT_POISONOUS_KARAMBWAN_PASTE	UNKNOWN	POTION	True	False
17257	Tbwt Cooked Karambwan Paste	TBWT_COOKED_KARAMBWAN_PASTE	UNKNOWN	POTION	True	False
17258	Tbwt Raw Karambwanji Paste	TBWT_RAW_KARAMBWANJI_PASTE	UNKNOWN	POTION	True	False
17259	Tbwt Cooked Karambwanji Paste	TBWT_COOKED_KARAMBWANJI_PASTE	UNKNOWN	POTION	True	False
17260	Tbwt Karambwan Vessel	TBWT_KARAMBWAN_VESSEL	UNKNOWN	POTION	True	False
17261	Tbwt Karambwan Vessel Loaded With Karambwanji	TBWT_KARAMBWAN_VESSEL_LOADED_WITH_KARAMBWANJI	UNKNOWN	POTION	True	False
17318	Eadgar Ground Troll Thistle Potion	EADGAR_GROUND_TROLL_THISTLE_POTION	POTION	POTION	False	False
17363	Hundred Ilm Cooked Stuffed Snake	HUNDRED_ILM_COOKED_STUFFED_SNAKE	UNKNOWN	POTION	True	False
17371	Hundred Dwarf Hot Rockcake	HUNDRED_DWARF_HOT_ROCKCAKE	UNKNOWN	POTION	True	False
17372	Hundred Dwarf Cool Rockcake	HUNDRED_DWARF_COOL_ROCKCAKE	UNKNOWN	POTION	True	False
17373	100Guide Guidecake	_100GUIDE_GUIDECAKE	UNKNOWN	POTION	True	False
17374	100Guide Guidecake Uncooked	_100GUIDE_GUIDECAKE_UNCOOKED	UNKNOWN	POTION	True	False
17389	Hundred Pirate Raw Fishcake	HUNDRED_PIRATE_RAW_FISHCAKE	SKILLING	POTION	True	False
17390	Hundred Pirate Fishcake	HUNDRED_PIRATE_FISHCAKE	SKILLING	POTION	True	False
17408	100 Jubbly Meat Cooked	_100_JUBBLY_MEAT_COOKED	UNKNOWN	POTION	True	False
17430	Khali Brew	KHALI_BREW	POTION	POTION	False	False
17560	Rag Bottle Wine	RAG_BOTTLE_WINE	UNKNOWN	POTION	True	False
17674	Fris Pie	FRIS_PIE	UNKNOWN	POTION	True	False
17788	Cooked Chicken Undead	COOKED_CHICKEN_UNDEAD	UNKNOWN	POTION	True	False
17789	Cooked Meat Undead	COOKED_MEAT_UNDEAD	UNKNOWN	POTION	True	False
17822	Grim Shrinking Potion	GRIM_SHRINKING_POTION	POTION	POTION	False	False
17955	Cooked Chompy	COOKED_CHOMPY	UNKNOWN	POTION	True	False
18081	Evil Bob Uncooked Fish Correct	EVIL_BOB_UNCOOKED_FISH_CORRECT	SKILLING	POTION	True	False
18082	Evil Bob Cooked Fish Correct	EVIL_BOB_COOKED_FISH_CORRECT	SKILLING	POTION	True	False
18083	Evil Bob Uncooked Fish Incorrect	EVIL_BOB_UNCOOKED_FISH_INCORRECT	SKILLING	POTION	True	False
18084	Evil Bob Cooked Fish Incorrect	EVIL_BOB_COOKED_FISH_INCORRECT	SKILLING	POTION	True	False
18558	Shayzien supply greaves (1)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_LEGS_1	POTION	POTION	False	False
18563	Shayzien supply greaves (2)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_LEGS_2	POTION	POTION	False	False
18568	Shayzien supply greaves (3)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_LEGS_3	POTION	POTION	False	False
18573	Shayzien supply greaves (4)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_LEGS_4	POTION	POTION	False	False
18581	Shayzien supply set (1)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_SET_1	POTION	POTION	False	False
18582	Shayzien supply set (2)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_SET_2	POTION	POTION	False	False
18583	Shayzien supply set (3)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_SET_3	POTION	POTION	False	False
18584	Shayzien supply set (4)	PLACEHOLDER_LOVAKENGJ_EQUIPMENT_SET_4	POTION	POTION	False	False
18706	Aluft Gnome Mint Cake	ALUFT_GNOME_MINT_CAKE	UNKNOWN	POTION	True	False
18716	Tbw Spider On Stick Cooked	TBW_SPIDER_ON_STICK_COOKED	UNKNOWN	POTION	True	False
18717	Tbw Spider On Shaft Cooked	TBW_SPIDER_ON_SHAFT_COOKED	UNKNOWN	POTION	True	False
18876	Snail Corpse Cooked1	SNAIL_CORPSE_COOKED1	UNKNOWN	POTION	True	False
18877	Snail Corpse Cooked2	SNAIL_CORPSE_COOKED2	UNKNOWN	POTION	True	False
18878	Snail Corpse Cooked3	SNAIL_CORPSE_COOKED3	UNKNOWN	POTION	True	False
18881	Mort Slimey Eel Cooked	MORT_SLIMEY_EEL_COOKED	UNKNOWN	POTION	True	False
18914	Chompy Cooked	CHOMPY_COOKED	UNKNOWN	POTION	True	False
18920	Piedish	PIEDISH	UNKNOWN	POTION	True	False
18921	Pie Shell	PIE_SHELL	UNKNOWN	POTION	True	False
18922	Uncooked Apple Pie	UNCOOKED_APPLE_PIE	UNKNOWN	POTION	True	False
18923	Uncooked Meat Pie	UNCOOKED_MEAT_PIE	UNKNOWN	POTION	True	False
18924	Uncooked Redberry Pie	UNCOOKED_REDBERRY_PIE	UNKNOWN	POTION	True	False
18925	Apple Pie	APPLE_PIE	UNKNOWN	POTION	True	False
18926	Redberry Pie	REDBERRY_PIE	UNKNOWN	POTION	True	False
18927	Meat Pie	MEAT_PIE	UNKNOWN	POTION	True	False
18928	Half A Meat Pie	HALF_A_MEAT_PIE	UNKNOWN	POTION	True	False
18929	Half A Redberry Pie	HALF_A_REDBERRY_PIE	UNKNOWN	POTION	True	False
18930	Half An Apple Pie	HALF_AN_APPLE_PIE	UNKNOWN	POTION	True	False
18932	Potato	POTATO	CLEANUP	POTION	True	False
18960	Cooked Oomlie	COOKED_OOMLIE	UNKNOWN	POTION	True	False
19097	Cake Tin	CAKE_TIN	UNKNOWN	POTION	True	False
19098	Uncooked Cake	UNCOOKED_CAKE	UNKNOWN	POTION	True	False
19099	Cake	CAKE	UNKNOWN	POTION	True	False
19100	Partial Cake	PARTIAL_CAKE	UNKNOWN	POTION	True	False
19101	Cake Slice	CAKE_SLICE	UNKNOWN	POTION	True	False
19102	Chocolate Cake	CHOCOLATE_CAKE	UNKNOWN	POTION	True	False
19103	Partial Chocolate Cake	PARTIAL_CHOCOLATE_CAKE	UNKNOWN	POTION	True	False
19117	Cooked Ugthanki Meat	COOKED_UGTHANKI_MEAT	UNKNOWN	POTION	True	False
19118	Uncooked Pitta Bread	UNCOOKED_PITTA_BREAD	UNKNOWN	POTION	True	False
19131	Pizza Base	PIZZA_BASE	UNKNOWN	POTION	True	False
19132	Incomplete Pizza	INCOMPLETE_PIZZA	UNKNOWN	POTION	True	False
19133	Uncooked Pizza	UNCOOKED_PIZZA	UNKNOWN	POTION	True	False
19134	Plain Pizza	PLAIN_PIZZA	UNKNOWN	POTION	True	False
19135	Half Plain Pizza	HALF_PLAIN_PIZZA	UNKNOWN	POTION	True	False
19136	Meat Pizza	MEAT_PIZZA	UNKNOWN	POTION	True	False
19137	Half Meat Pizza	HALF_MEAT_PIZZA	UNKNOWN	POTION	True	False
19138	Anchovie Pizza	ANCHOVIE_PIZZA	UNKNOWN	POTION	True	False
19139	Half Anchovie Pizza	HALF_ANCHOVIE_PIZZA	UNKNOWN	POTION	True	False
19140	Pineapple Pizza	PINEAPPLE_PIZZA	UNKNOWN	POTION	True	False
19141	Half Pineapple Pizza	HALF_PINEAPPLE_PIZZA	UNKNOWN	POTION	True	False
19143	Half Full Wine Jug	HALF_FULL_WINE_JUG	CLEANUP	POTION	True	False
19144	Jug Bad Wine	JUG_BAD_WINE	CLEANUP	POTION	True	False
19145	Jug Wine	JUG_WINE	CLEANUP	POTION	True	False
19146	Jug Unfermented Wine	JUG_UNFERMENTED_WINE	HERBLORE	POTION	True	False
19162	Bandit Brew	BANDIT_BREW	POTION	POTION	False	False
19175	Book Recipie Pie	BOOK_RECIPIE_PIE	UNKNOWN	POTION	True	False
19176	Uncooked Mud Pie	UNCOOKED_MUD_PIE	UNKNOWN	POTION	True	False
19177	Mud Pie	MUD_PIE	UNKNOWN	POTION	True	False
19178	Uncooked Garden Pie	UNCOOKED_GARDEN_PIE	UNKNOWN	POTION	True	False
19179	Garden Pie	GARDEN_PIE	UNKNOWN	POTION	True	False
19180	Half Garden Pie	HALF_GARDEN_PIE	UNKNOWN	POTION	True	False
19181	Uncooked Fish Pie	UNCOOKED_FISH_PIE	SKILLING	POTION	True	False
19182	Fish Pie	FISH_PIE	SKILLING	POTION	True	False
19183	Half Fish Pie	HALF_FISH_PIE	SKILLING	POTION	True	False
19184	Uncooked Admiral Pie	UNCOOKED_ADMIRAL_PIE	UNKNOWN	POTION	True	False
19185	Admiral Pie	ADMIRAL_PIE	UNKNOWN	POTION	True	False
19186	Half Admiral Pie	HALF_ADMIRAL_PIE	UNKNOWN	POTION	True	False
19187	Uncooked Wild Pie	UNCOOKED_WILD_PIE	UNKNOWN	POTION	True	False
19188	Wild Pie	WILD_PIE	UNKNOWN	POTION	True	False
19189	Half Wild Pie	HALF_WILD_PIE	UNKNOWN	POTION	True	False
19190	Uncooked Summer Pie	UNCOOKED_SUMMER_PIE	UNKNOWN	POTION	True	False
19191	Summer Pie	SUMMER_PIE	UNKNOWN	POTION	True	False
19192	Half Summer Pie	HALF_SUMMER_PIE	UNKNOWN	POTION	True	False
19193	Uncooked Stew	UNCOOKED_STEW	UNKNOWN	POTION	True	False
19196	Uncooked Curry	UNCOOKED_CURRY	UNKNOWN	POTION	True	False
